1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,3,1,1,2,3,1,0,1,1,1,4,1,1,2,6,4,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,2,0,1,1,1,0,1,1,1,2,1,5,0,
0,1,1,5,0,1,1,0,1,0,1,0,0,0,3,1,0,1,2,1,1,1,0,1,2,4,3,2,4,2,2,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,3,2,1,0,1,1,1,1,1,1,1,1,1,4,1,1,1,1,
1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,2,1,0,6,2,1,0,1,5,4,2,0,2,1,0,1,1,1,2,1,1,1,1,1,1,0,0,0,0,3,3,1,1,1,1,0,1,1,2,5,2,4,4,0,1,1,1,
1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,1,1,1,5,14,1,1,1,2,2,1,0,1,0,2,3,2,0,2,0,1,0,1,1,3,4,0,3,2,1,2,2,5,15,1,1,1,1,2,2,0,1,
0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2,2,1,1,1,1,8,4,3,3,3,13,2,0,1,1,1,1,1,1,3,1,1,1,1,0,1,1,1,2,1,2,1,3,1,1,1,2,2,1,1,1,2,4,1,1,0,0,
1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,2,1,1,1,0,1,3,2,2,4,7,7,1,4,3,1,1,1,2,1,0,7,1,0,1,0,2,1,1,1,3,1,0,1,0,1,1,3,0,1,0,3,1,2,0,1,1,
0,0,1,0,0,0,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,11,5,2,1,1,3,2,1,3,4,2,4,2,1,1,1,2,1,0,4,0,1,1,1,1,2,4,2,1,0,0,1,1,1,0,1,1,
1,1,0,1,1,1,0,1,0,0,0,0,1,1,4,1,1,3,2,1,1,1,1,1,3,3,1,1,6,2,4,3,6,3,2,2,14,7,2,3,4,1,1,1,1,1,5,1,0,2,0,1,0,1,1,3,1,0,1,4,4,1,1,0,
1,1,0,0,1,1,2,1,1,1,0,1,2,1,2,1,2,1,0,4,1,1,1,1,3,1,2,1,2,9,10,3,40,7,4,4,1,1,5,2,2,2,1,1,1,1,0,2,1,1,0,1,1,0,1,1,1,1,1,2,2,3,1,0,
1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,3,1,1,1,1,1,3,2,1,1,1,1,4,4,3,1,2,6,1,1,1,1,3,1,0,18,3,1,2,2,0,0,1,1,0,0,1,1,0,1,1,4,1,1,2,2,1,0,
1,0,1,1,4,1,0,0,0,3,2,5,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,20,20,3,4,3,3,4,3,1,1,1,2,3,3,3,1,1,2,1,1,0,1,0,1,0,3,1,1,1,0,1,1,1,2,1,0,
1,1,1,0,0,1,0,0,1,1,1,2,1,2,1,7,1,0,1,1,1,1,1,1,1,2,3,48,135,144,13,13,5,3,2,1,1,3,2,3,2,0,6,2,0,1,1,2,1,1,1,1,1,0,1,1,1,3,0,1,1,1,1,1,
0,1,1,0,1,0,0,1,1,0,0,2,0,0,1,1,2,1,1,1,1,2,1,1,2,3,3,46,770,148,12,12,2,2,8,3,2,3,2,4,3,2,3,3,3,1,1,1,1,0,0,0,0,1,0,1,0,2,3,1,1,1,1,2,
0,1,1,0,1,1,1,0,1,1,1,0,1,1,2,1,1,3,2,0,1,1,1,1,2,2,1,16,118,25,33,8,5,7,11,9,2,2,2,2,1,3,2,3,3,5,1,2,1,1,1,1,0,0,1,1,0,3,1,1,0,1,1,1,
1,3,1,0,0,0,1,0,0,1,1,1,2,1,2,1,1,1,1,0,1,1,2,1,1,2,27,856,45,13,10,28,11,15,27,9,6,3,5,1,2,1,1,3,5,3,1,5,1,1,1,1,0,1,0,1,2,5,1,1,0,2,1,0,
0,0,1,1,0,1,1,0,0,1,2,1,1,1,1,1,1,0,1,0,1,2,1,6,4,15,70,343,87,12,12,13,19,9,25,34,8,23,9,23,1,2,2,2,1,1,4,1,0,1,1,1,0,0,0,1,2,24,7,0,0,1,1,0,
0,0,1,3,1,1,0,1,1,2,1,1,1,1,1,1,3,1,1,0,2,4,9,11,15,10,16,209,46,24,11,12,31,29,6,8,13,20,31,25,3,1,9,5,1,1,1,3,2,0,1,0,0,0,0,2,1,51,3,0,1,1,0,0,
2,0,1,1,1,3,1,0,1,0,1,1,2,1,1,2,3,10,4,12,10,12,18,32,41,18,12,49,431,81,43,21,33,10,35,14,4,11,10,4,7,16,2,2,2,3,5,0,0,1,1,1,0,1,1,1,2,2,1,1,0,1,1,1,
1,1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,4,136,311,44,21,13,16,32,294,18,10,12,524,862,135,47,62,8,37,9,10,7,12,8,9,5,12,7,2,4,3,3,2,1,1,0,0,0,1,2,1,2,1,2,1,1,1,0,
1,0,0,1,1,0,1,1,1,1,1,1,1,2,2,2,2,77,169,100,37,38,13,13,30,15,25,22,70,378,348,145,17,16,16,28,12,9,14,13,12,7,6,5,5,4,3,2,0,1,0,0,0,0,1,2,1,0,1,7,3,0,1,0,
1,1,0,1,1,0,2,1,2,1,1,1,0,1,1,1,2,4,11,18,56,184,98,59,35,47,17,18,85,442,1532,705,162,21,14,11,18,9,14,6,7,3,2,8,29,40,18,6,1,2,1,2,1,1,0,1,1,1,1,1,6,3,1,1,
1,1,0,1,2,0,1,9,1,0,0,1,0,1,2,0,2,3,4,4,8,11,10,74,78,151,146,54,132,223,1582,10980,11648,5032,113,26,13,23,8,9,9,2,5,7,4,2,7,5,2,2,1,1,1,1,1,2,1,2,2,1,0,2,1,1,
1,1,1,2,1,0,1,5,1,1,2,0,1,1,0,0,1,2,16,5,3,4,6,15,39,76,55,227,175,643,532,37881,16112,685,597,292,44,62,16,4,11,4,4,4,7,3,5,46,55,22,4,0,1,0,1,1,1,1,1,1,1,3,1,3,
1,1,0,1,1,1,1,2,1,2,1,1,0,0,1,1,0,1,8,2,2,4,22,11,20,16,27,37,37,31,45,165,820,526,1701,413,311,282,450,7,5,3,2,5,5,1,3,4,6,1,1,1,0,1,12,1,0,1,1,1,3,1,0,1,
0,0,3,1,0,1,0,1,1,0,1,1,1,0,0,2,3,2,3,2,3,3,52,29,11,10,70,14,65,32,52,111,40,127,340,370,2135,687,302,57,31,2,8,7,2,2,1,11,3,1,1,1,1,1,1,1,1,1,2,1,7,1,1,1,
1,0,0,2,0,1,1,0,1,0,0,1,1,1,1,0,2,7,4,1,1,3,6,20,45,257,24,48,40,21,8,9,9,28,8,12,33,19,16,53,177,9,2,6,2,1,6,9,3,3,1,1,1,1,1,0,1,1,2,3,1,0,2,5,
0,1,0,0,0,2,6,0,1,0,0,0,0,0,1,2,2,1,11,6,6,8,3,179,67,262,11,18,30,24,13,6,8,7,3,3,6,3,7,13,32,20,1,4,2,7,17,3,6,1,2,1,1,1,1,1,1,1,2,1,2,1,0,1,
2,1,3,2,1,2,2,0,0,0,1,0,0,0,1,1,1,1,5,3,4,7,1,10,17,20,38,50,22,11,7,3,4,3,6,7,7,9,8,13,5,60,150,2,2,5,8,1,2,2,1,1,1,1,6,1,1,1,0,0,0,1,1,0,
1,1,0,1,1,1,1,0,1,1,2,0,1,1,0,1,2,1,7,3,5,3,7,8,16,17,10,163,20,7,5,5,3,4,5,4,6,6,5,3,1,2,9,3,1,6,1,2,2,1,1,1,1,10,4,1,0,0,1,2,1,1,1,1,
1,0,0,1,1,2,0,2,1,0,0,1,0,2,1,1,1,1,1,3,3,2,11,3,9,5,14,2,5,2,5,4,2,5,7,7,5,4,1,2,2,3,18,5,4,3,2,1,1,1,1,3,2,1,1,1,0,0,0,0,1,0,2,1,
1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,5,1,0,2,7,3,8,5,2,4,2,3,3,3,1,2,2,2,2,4,4,4,3,2,2,1,2,2,2,2,2,1,2,2,1,0,1,4,0,1,1,1,1,0,0,1,
0,1,1,1,1,0,1,1,0,1,2,0,0,1,0,0,1,1,4,1,5,2,6,2,6,2,2,2,4,5,3,2,1,5,1,3,3,2,2,3,1,1,6,6,3,2,2,1,2,1,1,0,0,0,0,1,1,1,1,1,0,0,2,2,
0,0,1,0,0,1,1,1,2,0,0,0,2,1,1,0,1,1,1,2,3,3,11,17,7,6,6,20,8,2,5,3,3,2,2,3,3,2,3,1,7,4,2,0,3,2,3,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,
1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,3,4,1,5,4,2,2,5,5,1,3,2,6,46,2,2,3,2,2,1,1,2,1,4,2,2,1,2,1,1,1,5,1,1,2,1,0,0,1,0,1,1,0,1,1,1,1,
5,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,6,1,2,1,6,3,1,1,2,2,1,2,1,16,5,2,0,1,1,1,2,2,1,1,1,0,1,11,1,1,2,2,1,1,1,0,2,0,0,0,1,0,0,1,0,1,1,
3,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,3,1,0,1,1,1,1,2,2,2,1,2,0,2,16,1,1,2,2,1,1,1,1,1,0,1,1,2,2,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,
4,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,6,2,0,1,0,1,0,0,1,1,1,1,1,4,5,3,3,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,
2,24,2,1,2,1,2,1,1,1,1,0,3,0,2,0,1,0,1,0,1,2,2,1,1,3,1,3,2,1,5,1,5,1,2,1,4,1,1,2,1,1,2,1,1,2,1,2,1,3,2,0,0,1,0,1,1,0,0,1,1,0,0,0,
2,6,1,1,2,1,1,1,1,1,1,1,0,1,1,4,2,1,1,0,2,1,2,1,1,0,11,4,1,2,2,1,1,1,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,0,0,2,2,1,0,2,
1,0,1,2,1,1,1,1,2,8,0,1,1,2,1,3,0,2,0,2,1,0,8,0,1,2,3,2,2,1,1,2,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,3,2,3,1,1,1,1,1,3,5,1,1,1,1,1,1,1,
1,0,1,1,1,1,1,1,1,4,2,1,0,0,1,1,6,2,2,0,1,0,1,6,0,1,5,2,1,3,5,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,4,1,1,1,1,0,4,5,26,3,1,1,5,1,3,1,2,
1,0,1,1,4,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,2,1,1,3,1,6,1,1,4,2,1,1,1,1,1,1,2,2,1,1,3,5,3,1,2,2,2,1,1,1,1,2,2,4,4,2,0,0,1,0,0,1,2,
1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,2,1,0,0,0,1,1,3,2,2,1,0,2,2,1,0,2,1,1,3,1,1,1,0,1,3,2,2,1,1,1,3,2,3,4,1,1,2,1,0,1,1,2,0,0,1,1,
1,0,1,1,1,1,1,0,1,1,0,0,0,0,2,1,1,1,1,1,1,1,1,3,1,2,6,2,1,1,1,1,1,2,6,2,2,3,1,1,1,1,1,3,2,0,1,2,4,2,4,3,1,1,0,1,1,0,2,1,0,1,1,1,
1,2,2,2,0,2,0,1,1,1,0,1,0,0,1,1,1,3,4,1,2,1,2,0,2,1,3,1,1,1,1,2,0,1,2,1,2,1,2,3,2,1,2,5,3,1,1,2,11,2,1,1,0,1,2,2,1,1,1,1,0,1,1,2,
1,1,7,7,1,1,1,0,1,1,0,1,1,0,2,1,1,15,22,1,1,1,2,1,0,2,2,1,2,5,6,1,3,1,3,12,2,1,4,2,3,4,2,2,1,2,5,1,1,1,1,1,0,1,1,1,0,0,1,1,3,5,1,1,
0,0,3,2,1,1,1,1,1,1,1,0,0,1,1,1,1,4,5,3,1,4,2,0,1,3,1,1,1,1,2,1,1,1,2,5,7,1,1,1,1,1,2,1,1,5,22,2,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,
0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,4,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,26,7,2,0,1,1,1,1,2,1,1,2,1,1,1,1,2,0,3,1,1,1,1,2,1,0,0,1,0,1,
0,1,1,1,1,0,5,6,1,1,3,1,0,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,0,3,1,1,1,1,3,3,2,1,3,10,4,1,1,1,1,1,0,4,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,
0,1,1,1,0,0,1,2,2,4,2,0,1,5,3,1,1,3,3,1,2,2,2,1,1,4,18,1,0,4,1,2,1,1,3,29,1,1,7,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,3,1,0,1,1,
1,1,1,0,1,1,1,1,1,5,0,1,1,1,1,1,1,3,5,1,2,1,1,1,2,1,2,1,0,5,1,1,1,2,2,5,2,1,0,1,5,1,1,2,1,2,1,1,1,1,1,2,0,0,1,1,1,1,1,1,2,1,1,2,
2,1,1,0,0,0,1,1,1,1,3,2,0,2,0,1,2,2,1,0,1,1,1,1,1,3,1,1,1,2,1,4,2,1,1,1,0,1,2,1,0,1,1,1,2,1,0,1,3,7,2,1,1,2,0,1,0,0,1,0,0,1,1,1,
5,2,1,1,1,1,4,2,1,2,1,1,1,0,1,1,1,2,0,2,1,0,2,1,1,1,1,1,1,2,2,5,6,1,0,1,2,1,1,1,1,0,1,1,2,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,5,1,1,1,
1,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,10,3,2,1,2,3,1,1,1,2,1,1,1,2,1,1,1,1,2,2,
