0.420089,0.27505,0.166808,1.41766,0.367872,0.438396,1.42135,0.665856,0.93588,0.661707,0.635754,0.458138,0.296008,0.182672,0.665778,0.753107,0.170413,0.570401,0.864397,0.666298,0.660005,0.815082,0.660412,0.575505,0.661679,1.56114,0.565203,1.71618,1.1642,0.650561,0.529367,0.761998,0.433553,0.394431,0.582762,0.665436,0.650877,0.64048,8.52863,0.474926,0.228833,0.168847,0.482682,0.66334,0.0288398,1.32638,0.61554,0.701328,0.66617,0.350899,0.631598,0.66234,0.651676,0.666286,1.10343,0.710594,1.68659,3.19755,0.527027,0.657883,1.39581,0.795466,0.844583,1.19251,
1.32132,1.33136,0.634628,0.032868,0.659156,0.63434,0.0138315,0.821443,0.580563,0.696848,0.481508,0.664825,1.09122,0.623326,0.339554,0.475765,0.658098,0.336172,1.26124,1.04248,1.89848,1.33031,1.18807,0.54064,0.317819,1.81486,1.62168,0.983257,1.69683,2.25074,1.31765,1.13048,1.15832,0.649351,1.49785,0.572056,0.18497,0.563921,0.666657,5.31133,1.14688,0.648292,0.537277,0.441182,0.139077,0.514033,0.569347,1.26628,1.17305,0.478727,0.650548,0.615043,0.498929,0.655165,0.283954,0.662175,0.692315,0.958573,0.700982,0.639565,0.00815982,0.867892,1.28474,2.59844,
0.555079,0.4109,0.643034,0.598374,0.5285,0.661837,0.275615,0.0176631,0.462437,0.383961,0.975184,0.599482,0.538106,0.812612,0.563325,0.660537,0.276802,0.699811,0.598385,1.31759,0.065097,2.82284,0.453803,0.360606,0.659105,0.610289,2.8018,2.84243,3.87592,1.44528,1.08693,0.781551,0.660771,1.76785,0.841353,2.24432,0.630431,0.429138,0.636821,1.31972,0.63917,0.732192,1.20728,1.292,0.592524,0.510871,0.649651,0.624351,1.33309,0.643361,0.644472,0.440726,0.659856,0.478705,0.117364,1.27757,0.468411,0.331869,0.927693,0.412884,0.85597,0.250575,0.304245,0.511257,
0.509689,0.472554,0.636455,0.396193,1.03515,0.426466,0.638453,0.0100461,0.462266,0.352746,0.563674,0.415464,0.451197,0.415327,0.460628,0.211529,0.129821,0.907212,1.35292,1.93181,0.666179,0.110821,0.981369,1.20685,1.67557,1.30244,7.02376,33.893,7.81576,5.16787,1.29903,0.801844,0.389331,0.263408,0.261119,0.881462,0.840266,0.666598,0.628494,0.66423,0.647613,0.330526,0.552428,0.660014,0.661415,0.664593,1.00848,0.44412,0.664805,0.921293,0.652548,0.475509,0.0141752,0.127959,0.606325,0.264507,0.625781,0.666659,0.748422,0.815266,0.0104522,1.05372,0.665615,0.638076,
0.582875,0.462339,0.487414,0.348317,0.590267,0.877515,0.666428,0.666237,0.409439,0.533833,0.622587,0.115435,0.589476,0.545685,0.551881,0.497274,0.660008,1.37609,7.80281,3.25351,2.6613,0.635507,1.0738,1.2074,2.31439,0.915233,4.90957,12.788,40.1557,3.99263,2.0003,2.5091,1.36896,0.633233,0.0698084,0.65574,0.658414,0.444693,0.592253,0.442388,0.441785,0.410853,0.653278,0.485564,0.211508,0.681721,0.540441,1.30212,0.66559,0.189389,0.783901,0.648579,0.0880606,0,0.466447,0.542584,0.648818,0.51802,0.417542,1.12803,0.664377,0,0.561319,0.558974,
0.389933,0.358421,0.0176759,0.0225362,0.590061,0.348023,0.5987,0.606674,0.380672,0.652857,0.608792,0.608365,0.654154,0.614734,0.649454,0.612361,0.648026,1.90638,6.7292,10.1375,2.55703,1.2321,1.22065,1.3047,0.660029,3.0018,0.832349,3.06102,5.48468,3.94954,1.95689,2.94779,10.4398,3.0904,1.10806,0.611247,0.30249,0.597066,0.658837,0.528297,0.647422,0.514831,0.541887,0.385701,0.472717,0.66151,0.658109,1.10066,0.226498,0.15066,0.393831,0.536537,0.663412,0.633484,0.163327,0.491682,0.410022,0.596585,0.438264,0.395746,0.916114,0.666625,3.52276e-06,1.26313,
0.597836,0.649147,0.0438301,0,0,0.575131,0.00449027,0.335702,0.596455,0.495636,0.271243,0.955624,0.140463,0.638558,0.65857,0.411354,0.569983,0.842922,0.786595,3.76556,1.14253,0.592805,0.566264,1.30524,0.86999,0.715276,1.38942,1.36068,0.94521,0.46435,1.05804,1.15923,2.33552,5.90014,1.37294,1.13368,0.316284,0.621144,0.796028,0.694614,0.163778,0.62099,0.390048,0.486832,0.562313,0.626511,0.393751,0.908471,0.797603,0.593178,0.514499,0.558607,0.417169,0.220296,0.277284,1.05619,0.0260497,0.665742,0.338842,0.64989,0.655028,0.0817243,0.744596,0.180863,
0.665913,0.483404,0.551351,0.560752,0.0982447,0.13884,0.368958,0,0.418291,0.0606018,0.462343,0.300363,0.412531,0.66368,0.324683,0.273119,0.617247,1.3724,1.20319,0.411958,0.643315,0.508643,0.840703,0.581088,1.75855,3.03335,1.46491,0.854913,1.03745,0.968074,1.31661,0.834116,1.4104,4.1985,1.31533,0.66565,0.586686,0.597665,0.300168,1.31169,0.701088,0.666633,0.651366,0.666476,1.24733,0.666311,0.661118,0.606935,1.0063,0.344435,0.635457,0.442151,0.390396,0.010973,0.385522,0.345938,0.737375,0.502929,0.62961,0.00389735,0.567144,0.654076,0.626686,1.13155,
0.733041,0.666666,1.26843,1.29693,0.387686,0.642682,0.66328,0.658442,0.12874,0.590273,0.291735,0.197102,0.621377,0.827507,0.619607,0.621036,0.673115,0.639331,1.85589,0.528034,0.664083,0.0990353,0.44853,1.85313,1.90388,2.92907,3.54011,1.59412,0.666475,0.871802,0.521271,0.917875,1.28113,1.94889,3.59911,2.50732,0.475423,0.633248,0.396157,0.0377868,0.530277,0.789201,0.169589,0.110566,0.661663,1.15634,0.658119,0.131504,0.558459,1.23617,0.59276,0.622326,0.308581,0.476101,0,0.562453,0.591719,0.131551,0.454657,0.463926,0.148387,0.653517,0.249664,0.665162,
0.188234,0.666082,0.166275,0.551591,0.677348,0.662913,0.546488,0.663559,0.124414,0.660146,0.348014,0.625731,0.66343,0.488464,0.747841,0.660786,0.799955,0.64424,0.297827,1.33214,0.521906,0.641007,0.553084,0.550309,0.636193,0.773739,1.70255,1.16191,1.63996,1.98224,0.666353,2.53244,3.00951,0.744458,1.81574,2.12546,1.00185,0.818871,0.494658,1.08033,0.929326,0.645961,0.606196,0.105336,0.494483,0.45115,0.490085,0.486507,0.244142,0.390581,0.406673,0.0585532,0.647832,0.644945,0.5027,0.0280982,0.512063,0.0579918,0.30367,0.664522,0.654355,0.665251,0.11427,0.646526,
0.633053,0.664981,0.637811,0.471157,0.637007,0.38813,0.447122,0.497695,0.631832,0.454217,0.370497,0.666029,0.569589,0.710173,0.666163,0.625598,0.664851,1.7993,1.05692,0.648726,0.511767,1.27245,0.604564,0.662688,0.716612,1.19206,1.82035,2.2386,0.666207,1.91761,1.75851,0.310652,2.23842,4.44045,2.26193,2.24956,0.936865,1.00792,1.17563,0.625945,0.63573,0.983958,0.600321,0.663185,0.647979,0.666571,0.50621,0.184519,0.661497,0.648828,0.0952656,0.552908,0.0445856,0.465141,0.101137,0.454901,0.511176,0.66495,0.00176944,0.618889,0.593049,0.663486,0.450556,0,
0.000931335,0.663706,0.679995,0.665756,0.666637,0.532624,0.0607998,0.666217,0.160845,3.6838,0.665953,0.66439,0.519798,0.376297,0.870038,0.362797,0.663925,0.654426,1.09738,0.520874,0.113434,1.00623,0.602398,0.605172,0.666659,2.27587,2.98071,1.54947,2.53345,0.617176,1.33933,0.600841,1.31371,1.656,2.04462,1.98293,1.65802,1.55362,0.622739,0.653613,1.15803,0.0321101,0.558688,0.561774,0.666641,0.666037,0.503761,0.301507,0.665494,0.132657,0.106588,0.640195,0.665558,0.562667,0.492944,0.420999,0.537392,0.611009,0.146596,0.295403,0.65753,0.66033,0.437981,0.0156954,
