0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2,1,2,1,1,2,1,0,1,0,0,1,1,2,1,7,3,0,1,1,1,0,2,1,1,0,1,1,1,1,1,1,1,5,2,0,0,1,2,2,1,
8,1,0,1,0,1,1,1,1,1,1,0,1,2,0,0,1,0,1,2,1,4,0,1,1,2,2,1,2,2,2,2,2,1,1,1,0,1,2,1,1,1,1,0,0,1,1,2,1,0,1,1,1,1,0,1,1,1,2,1,1,1,3,1,
0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,2,3,0,1,1,1,1,3,2,2,0,2,1,2,1,5,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,1,3,0,2,24,18,8,1,0,1,0,0,1,2,1,1,2,1,0,1,1,1,0,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2,1,1,
1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,3,6,3,2,1,3,2,3,4,61,19,3,1,4,1,1,1,1,0,1,1,0,0,0,1,0,1,1,2,1,1,0,1,1,0,0,0,1,1,0,1,2,1,0,0,1,
0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,2,1,1,11,7,4,2,3,1,3,2,3,6,3,2,1,12,4,13,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,2,
1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,5,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,1,1,1,1,4,3,2,0,2,1,1,5,3,1,1,1,0,2,1,1,1,1,1,1,3,1,2,1,0,0,1,0,0,0,1,1,1,1,0,0,2,3,1,
2,2,2,2,0,0,1,1,0,1,1,0,1,0,1,1,1,1,4,1,1,1,1,1,1,10,3,1,1,0,0,3,1,1,3,4,1,0,1,1,0,0,0,0,0,2,1,0,0,3,1,1,0,0,1,1,1,0,0,0,0,1,1,0,
0,0,1,0,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,2,1,3,6,1,3,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,
1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,1,1,1,5,2,1,1,0,1,1,1,3,1,1,4,2,2,6,2,3,4,3,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,
1,0,1,2,1,1,1,1,1,1,4,1,1,1,1,0,1,1,0,1,1,1,1,1,3,1,4,4,1,2,1,1,1,5,5,1,1,1,0,1,2,0,1,0,3,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,2,0,0,
0,0,1,1,0,1,1,1,1,0,4,0,1,1,0,1,5,1,1,2,1,1,1,1,1,2,5,2,1,0,1,1,1,2,2,1,1,6,2,1,1,0,0,3,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,
1,1,0,0,1,1,1,1,1,1,1,0,1,2,2,11,15,2,1,1,0,2,1,1,1,2,14,4,1,0,1,0,1,2,0,3,1,2,1,1,1,2,1,4,2,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,
0,1,0,0,1,0,0,1,1,0,4,1,2,1,1,3,1,1,2,1,1,2,0,0,0,1,13,2,1,1,2,2,1,0,0,0,1,2,4,8,2,1,2,0,3,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,
0,1,0,0,0,1,7,1,1,0,3,0,1,1,1,0,3,1,1,0,1,0,1,1,1,1,7,1,0,1,0,0,1,4,2,2,1,1,1,2,7,4,1,1,2,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,
1,1,1,1,0,1,1,4,4,1,1,1,1,1,3,1,0,2,3,1,4,1,2,1,1,1,3,1,1,0,1,1,1,1,1,2,1,1,4,1,11,4,2,2,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,2,0,1,1,
1,0,4,0,1,2,4,1,14,4,3,1,1,1,2,1,3,2,1,2,1,1,0,0,4,3,1,1,1,1,1,3,2,5,2,4,1,1,1,2,4,6,6,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,
1,3,1,1,1,1,2,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,4,4,1,2,2,2,1,1,1,2,2,2,2,2,9,4,10,40,5,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,
0,1,1,1,1,1,0,0,2,1,1,0,3,1,0,4,1,1,1,1,1,1,1,0,2,3,3,1,1,3,2,1,3,3,18,4,2,4,2,1,2,2,6,1,1,2,2,1,1,0,1,0,0,0,2,1,0,1,0,1,1,0,2,1,
0,0,0,1,0,1,1,0,1,1,2,4,1,5,1,1,1,1,1,1,3,1,1,1,2,3,20,12,4,3,2,1,2,3,3,2,3,2,2,3,3,4,1,1,1,1,0,0,1,1,1,1,1,1,2,0,0,0,1,1,1,1,0,0,
1,0,0,1,1,0,0,0,1,0,2,1,2,1,0,3,1,2,0,1,0,0,2,2,4,34,144,48,2,2,2,1,6,1,2,1,2,2,4,1,2,2,5,3,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,
1,0,0,1,0,1,1,2,1,1,0,0,0,3,0,1,2,2,1,1,1,0,1,3,2,141,770,51,3,2,2,3,3,2,2,2,3,3,8,12,2,3,8,4,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,
1,0,1,0,1,0,1,2,2,0,4,1,1,1,1,1,1,3,1,1,1,1,2,2,8,118,34,3,2,2,5,2,3,2,3,2,9,5,6,4,2,5,11,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,
0,0,2,0,3,0,1,0,1,1,1,0,0,1,0,2,0,3,5,1,1,1,1,2,6,45,856,58,7,9,5,4,4,5,8,6,8,10,5,5,4,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,
0,1,1,2,1,0,0,0,0,1,0,1,0,1,1,1,2,12,24,2,0,0,1,2,1,64,343,57,20,7,3,4,5,6,6,9,5,8,5,9,6,4,11,2,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,
1,0,2,3,1,1,0,0,0,0,0,1,0,1,1,1,1,4,51,2,2,0,2,1,2,24,47,57,209,24,13,11,5,6,12,4,10,9,8,2,3,3,2,5,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,
