0.408226,0.188053,0.000282288,1.00135,0.184986,0.436188,1.57329,0.971325,1.14377,0.92828,0.81546,0.466766,0.220718,0.0310745,0.969961,0.842274,0.00743866,0.659374,0.855345,0.980713,0.916622,0.818565,0.905628,0.669537,0.92807,1.73075,0.649223,2.16361,0.993473,0.587708,0.583582,0.698669,0.428759,0.369459,0.684361,0.964602,0.870049,0.830866,9.90683,0.493233,0.0540466,0.00434113,0.505638,0.941462,0,1.88075,0.758888,0.607014,0.977577,0.304108,0.802755,0.933094,0.873497,0.980404,1.37959,0.614014,2.23429,3.7181,0.579508,0.540333,1.44815,0.878841,0.848375,1.48264,
1.85626,1.94563,0.811947,0,0.911346,0.811058,0,0.975718,0.679819,0.721819,0.503752,0.95661,1.22525,0.779282,0.287035,0.49457,0.905153,0.281935,1.60091,1.14466,1.73843,1.92165,1.43855,0.603533,0.254133,2.20767,1.55569,1.10243,2.22126,2.71857,1.76052,1.40193,1.35476,0.863686,1.36825,0.662647,0.0353985,0.646749,0.996956,5.09005,1.34638,0.859415,0.597523,0.440474,0,0.557247,0.657299,1.49018,1.39299,0.499296,0.868652,0.757631,0.532057,0.889669,0.067831,0.931809,0.943005,0.976397,0.897249,0.827793,0,0.851912,1.68782,3.47762,
0.403595,0.14374,0.839714,0.718041,0.582069,0.929239,0.188942,0,0.473499,0.353725,1.11253,0.720541,0.598999,0.774748,0.645603,0.920094,0.190809,0.947802,0.718065,1.68978,0,3.26157,0.460007,0.137371,0.911039,0.745867,3.21955,2.02943,3.77324,1.10065,1.23861,0.728111,0.921669,2.26563,0.940157,2.63175,0.753332,0.422009,0.818842,1.84639,0.826479,0.65362,1.54166,1.70477,0.705101,0.551916,0.864914,0.782078,1.26082,0.840876,0.844885,0.439772,0.915674,0.499262,0,1.69056,0.482904,0.275436,1.15184,0.397301,0.927319,0.148937,0.233397,0.374187,
0.549932,0.489464,0.817677,0.37211,1.12651,0.417931,0.82412,0,0.47323,0.306883,0.646275,0.401209,0.455956,0.401001,0.470663,0.0833549,0,0.974604,1.40643,1.97209,0.977795,0,1.03755,1.14493,2.07517,0.547026,6.73068,34.4176,9.44897,6.03554,1.64431,0.761393,0.361792,0.169598,0,1.05984,0.862349,0.991707,0.793692,0.950006,0.856739,0.273405,0.625036,0.916681,0.926155,0.953934,1.08328,0.445002,0.956375,0.939671,0.877357,0.494162,0,0,0.736364,0.17135,0.786028,0.997238,0.724564,0.848156,0,1.15925,0.967295,0.822887,
0.684595,0.473345,0.513268,0.300226,0.700216,0.873487,0.984501,0.979162,0.392088,0.52677,0.777281,0,0.698517,0.548401,0.624022,0.529337,0.916645,0.772928,7.31983,3.47697,2.69273,0.731773,1.2631,1.51013,2.19277,0.99818,6.14976,14.2193,44.8496,4.01406,2.15668,2.63112,0.897337,0.807669,0,0.892544,0.906967,0.445887,0.704512,0.442331,0.441402,0.394226,0.880676,0.510279,0.0833187,0.892694,0.603176,1.75428,0.966904,0.0436249,0.982834,0.860561,0,0,0.479805,0.607031,0.861521,0.564014,0.40436,1.32143,0.951557,0,0.494068,0.637304,
0.362696,0.315405,0,0,0.699774,0.299784,0.718775,0.73719,0.348789,0.878754,0.611574,0.74122,0.884769,0.756855,0.864103,0.75094,0.85836,2.50786,7.98686,12.0878,2.52303,1.33518,1.49194,1.77629,0.91678,3.58698,0.991232,3.06528,5.05002,1.34366,2.02535,3.7047,13.1544,4.10266,1.27407,0.748203,0.107456,0.713781,0.909443,0.581717,0.855995,0.558598,0.605774,0.356338,0.489721,0.926838,0.90522,1.24732,0,0,0.368557,0.596207,0.94211,0.808434,0,0.520195,0.392969,0.714039,0.435986,0.371439,0.944464,0.993532,0,1.60645,
0.716833,0.86285,0,0,0,0.668785,0,0.281225,0.713749,0.526649,0.179001,1.00642,0,0.824465,0.907873,0.394985,0.65855,0.820623,0.970152,3.31495,0.578024,0.705713,0.651279,1.75971,0.844208,0.974758,1.27387,1.51347,0.981562,0.215992,1.32496,1.07307,1.92533,4.84557,1.57766,1.3298,0.251797,0.772869,0.614452,0.836401,0,0.77301,0.362869,0.512327,0.643662,0.788067,0.368437,0.921575,0.752682,0.706528,0.558035,0.636608,0.403793,0.0985107,0.191566,1.33974,0,0.969347,0.285961,0.865904,0.888992,0,0.672634,0.0276489,
0.972351,0.506798,0.623041,0.64068,0,0,0.331215,0,0.405497,0,0.473351,0.22596,0.38201,0.944578,0.264559,0.185009,0.763239,1.41233,1.54283,0.395899,0.840712,0.54818,0.759163,0.680901,1.71117,3.06689,1.55782,0.8797,1.13394,1.01844,1.78401,0.963789,1.51093,5.07467,1.10331,0.967852,0.692579,0.71645,0.227131,1.7764,0.816429,0.994188,0.87215,0.986154,1.60894,0.98105,0.924053,0.73781,1.07842,0.294386,0.814528,0.441965,0.363392,0,0.35607,0.296648,0.924162,0.538664,0.796913,0,0.65299,0.884399,0.788559,1.32737,
0.87957,0.999216,1.62158,1.72039,0.35932,0.838469,0.940926,0.907129,0,0.70023,0.214109,0.0577297,0.77404,0.856296,0.769361,0.773132,0.994291,0.827015,2.41807,0.581259,0.9485,0,0.45182,2.43209,2.53526,3.55634,4.25356,1.82026,0.986095,0.86606,0.213343,0.995523,1.67865,1.95501,4.42232,3.0428,0.488432,0.807714,0.372057,0,0.585173,0.739546,0.00581169,0,0.927956,1.35686,0.905277,0,0.63633,1.56181,0.705614,0.776579,0.24004,0.495104,0,0.64393,0.703352,0,0.461336,0.475838,0,0.881782,0.147457,0.960829,
0.0414848,0.975676,0,0.473225,0.786037,0.937759,0.614111,0.943453,0,0.917534,0.29977,0.785891,0.94227,0.514969,0.941189,0.921766,0.803825,0.844042,0.223526,1.96027,0.418741,0.832661,0.626253,0.620596,0.816845,0.837206,1.44366,1.463,1.7324,2.18945,0.982199,3.41463,3.13399,0.850912,2.22395,2.12866,0.853889,0.864838,0.525049,1.29264,0.955971,0.850403,0.736059,0,0.524763,0.455883,0.515547,0.511801,0.138439,0.36367,0.387909,0,0.857597,0.846617,0.538284,0,0.553923,0,0.232513,0.953138,0.885727,0.962017,0,0.852543,
